,player_name,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,pts,ast,reb,wins,total_games,win_pct,year
427,Reggie Jackson,2022,RS,LAC,4809,2337,-1.073916047104283,0.1379685115325696,-0.9359475355717132,-0.057372227295014996,-0.7168888047412221,-0.7742610320362371,-0.9006622944304483,-0.0523612932106284,-0.9530235876410768,2.138605496984729,2.138605496984729,0.0,-0.3735221190549199,0.5192467771304384,0.1457246580755185,-0.1865395799391764,10.4166666666667,4.0,1.9166666666666698,7.0,12.0,0.583333333333333,2023.0
428,LeBron James,2022,RS,LAL,4382,2084,4.6638199696984275,0.6219955920748754,5.285815561773304,3.017134659555247,-2.1778381084602616,0.8392965510949857,4.637281780028392,0.1045794050966082,4.741861185124999,7.985028730412155,7.985028730412155,0.0,4.468344108913898,-0.371050323042017,4.097293785871883,0.2417459673285727,24.9,6.9,8.8,2.0,10.0,0.2,2023.0
431,Ty Jerome,2022,RS,OKC,1652,801,-0.3771126667390972,-0.9001820519733152,-1.2772947187124122,-3.5817406307582487,5.915012686812173,2.333272056053922,-0.9463534611201072,0.4783515836769076,-0.4680018774431997,0.9273736143188543,0.9273736143188543,0.0,-1.769232752089631,-0.1761109430071967,-1.9453436950968281,-0.5587872933161114,6.0,1.875,1.0,2.0,8.0,0.25,2023.0
433,Isaiah Joe,2022,RS,PHI,1261,609,-1.1672100128217329,0.4041278403473388,-0.7630821724743945,-0.9353510068191426,1.8056861249927156,0.870335118173573,-1.206326549201882,0.7096529654873843,-0.4966735837144977,0.6990184571434088,0.6990184571434088,0.0,-1.5843506088053492,0.0347985632190862,-1.5495520455862621,-0.1594951732253996,3.5,0.625,0.75,4.0,8.0,0.5,2023.0
439,Cameron Johnson,2022,RS,PHO,3684,1730,1.629383017157887,1.9675279901671592,3.5969110073250468,-1.791771605915699,1.640225222773079,-0.1515463831426198,0.9834167670143159,1.969478342050407,2.9528951090647233,5.046781741297476,5.046781741297476,0.0,0.8887236013985815,1.689162693497353,2.577886294895935,0.2611344582415313,13.0,1.75,3.375,6.0,8.0,0.75,2023.0
441,James Johnson,2022,RS,BRK,2448,1191,-1.748644871028924,-1.138634859705396,-2.8872797307343196,-1.540997177511468,1.393242038056515,-0.147755139454953,-1.8308920346575532,-0.664925636890844,-2.495817671548397,0.1535170432452285,0.1535170432452285,0.0,-1.5096389375933603,-1.18257043514365,-2.6922093727370093,-0.6062785155951937,3.6666666666666696,1.33333333333333,2.3333333333333304,1.0,3.0,0.33333333333333304,2023.0
443,Jalen Johnson,2022,RS,ATL,261,120,-5.652713108431575,-2.355011322012074,-8.007724430443647,-8.760957226805012,1.6371605807851393,-7.123796646019873,-6.6998925134806,-1.6521344506154931,-8.352026964096094,-0.3473458762407197,-0.3473458762407197,0.0,-5.945827852472762,-4.169476335644802,-10.11530418811756,1.27340424258221,4.454545454545451,0.818181818181818,3.54545454545455,7.0,11.0,0.6363636363636359,2023.0
445,Keldon Johnson,2022,RS,SAS,5059,2392,0.7809087886408185,-0.3295384266158469,0.4513703620249715,3.1398716235481388,-0.5964386190392447,2.543433004508894,1.314922375714753,-0.4112396936663633,0.9036826820483901,4.456317094900612,4.456317094900612,0.0,1.311698464621489,-0.1276176994215112,1.184080765199978,-0.0590157054573565,23.0909090909091,3.81818181818182,5.545454545454549,5.0,11.0,0.45454545454545503,2023.0
446,Keon Johnson,2022,RS,LAC,294,135,-3.0415677052012615,-0.6885131421245171,-3.7300808473257785,-4.299511284344215,1.695098104188846,-2.604413180155369,-3.448501437943709,-0.2273546323778281,-3.675856070321537,-0.0644302786061711,-0.0644302786061711,0.0,-3.560700005002338,0.4572594835580999,-3.1034405214442384,1.03513728487416,7.0,1.6666666666666698,2.5,3.0,6.0,0.5,2023.0
447,Keon Johnson,2022,RS,POR,1156,562,-5.942948080812043,-3.481772928670345,-9.424721009482388,-2.9628657959863327,-6.312515209699979,-9.275381005686313,-5.5987204055501305,-4.189817027888316,-9.788537433438446,-2.003699754025445,-2.003699754025445,0.0,-5.131024324244848,-3.717109516822812,-8.848133841067662,-0.7173500760267919,7.0,1.6666666666666698,2.5,3.0,6.0,0.5,2023.0
452,Nikola Jokic,2022,RS,DEN,5130,2476,8.661507230646214,6.145970999674003,14.80747823032021,7.6402211766392325,3.7639332377755084,11.404154414414739,8.869091228361743,5.99628410725233,14.86537533561407,22.69387209031664,22.69387209031664,0.0,8.977276197863876,5.751403874840151,14.728680072704028,1.982545819866859,21.181818181818198,9.0,9.90909090909091,8.0,11.0,0.7272727272727271,2023.0
455,Damian Jones,2022,RS,SAC,2130,1017,-0.7751443512088884,-1.485379882722116,-2.260524233931005,-1.878929183523751,-1.602153157934758,-3.481082341458509,-1.022503345259399,-1.514897226397272,-2.53740057165667,0.1104253235135546,0.1104253235135546,0.0,-1.4187069738761529,-1.5668469517829182,-2.985553925659071,0.1025621378209921,2.875,0.375,2.75,1.0,8.0,0.125,2023.0
457,Derrick Jones Jr.,2022,RS,CHI,1903,899,-0.5673838440859937,0.1172029362002469,-0.4501809078857469,1.4900114375357967,1.642058959553299,3.1320703970890964,-0.1618622386497234,0.4719178264607231,0.3100555878109997,1.4017550880429093,1.4017550880429093,0.0,-0.6418030658925763,-0.1140151591311205,-0.7558182250236968,-0.1282491934719017,5.90909090909091,0.6363636363636359,2.6363636363636402,5.0,11.0,0.45454545454545503,2023.0
459,Herbert Jones,2022,RS,NOP,4808,2335,-1.8986805488102647,2.4753654823539017,0.5766849335436366,1.7063455832273438,2.060902957942888,3.7672485411702317,-1.2654020264552601,2.550459058529402,1.2850570320741421,4.8200918260753784,4.8200918260753784,0.0,-1.4189359290626469,3.1705434541655264,1.75160752510288,0.2716886962727184,11.142857142857098,2.14285714285714,3.71428571428571,4.0,7.0,0.5714285714285711,2023.0
461,Kai Jones,2022,RS,CHA,136,63,-6.2894459897093276,-5.719772518574604,-12.00921850828393,-10.74220059157641,3.2202884384293835,-7.5219121531470226,-7.637078776458164,-4.192913641011113,-11.82999241746928,-0.2948728484482659,-0.2948728484482659,0.0,-6.174901547066972,-6.4704134280257275,-12.645314975092699,1.0342037367701291,1.8,0.4,0.2,2.0,5.0,0.4,2023.0
463,Tre Jones,2022,RS,SAS,2453,1148,0.7410540089657253,2.5212676853635094,3.262321694329235,-1.702272789746001,-1.034061520193857,-2.7363343099398576,0.2804366886099401,1.935490388277889,2.215927076887829,2.8785895531577927,2.8785895531577927,0.0,-0.97596949392918,1.332029227646873,0.3560597337176927,-1.0315121031293628,12.583333333333302,6.41666666666667,3.75,5.0,12.0,0.4166666666666671,2023.0
465,Tyus Jones,2022,RS,MEM,3257,1549,1.949944130295597,-0.913902291035288,1.036041839260309,-0.42181025939065503,2.72610440057819,2.304294141187535,1.5326491855626292,-0.2623333690467993,1.270315816515829,3.132675837885989,3.132675837885989,0.0,1.05466896338245,-0.3727678924635222,0.6819010709189279,-1.4031052112136562,10.833333333333302,3.9166666666666696,1.6666666666666698,8.0,12.0,0.666666666666667,2023.0
467,DeAndre Jordan,2022,RS,LAL,877,408,-3.942490633863254,0.2787148479581262,-3.6637757859051283,-7.041714623040395,0.1466426908046021,-6.895071932235793,-4.809189225320141,0.2821406266357592,-4.527048598684382,-0.3692519799626209,-0.3692519799626209,0.0,-4.5884371811002245,-0.8412251555905317,-5.4296623366907575,-0.1787766582718005,6.0,0.666666666666667,5.66666666666667,6.0,9.0,0.666666666666667,2023.0
468,DeAndre Jordan,2022,RS,PHI,445,214,-2.277285738977334,-4.32160003392629,-6.598885772903625,-0.3862610999902985,-6.0047017112553736,-6.3909628112456724,-2.044793594109113,-4.9566800662689925,-7.001473660378107,-0.4656121442073894,-0.4656121442073894,0.0,-2.640330461739254,-4.479064551352848,-7.119395013092103,0.306855701852302,6.0,0.666666666666667,5.66666666666667,6.0,9.0,0.666666666666667,2023.0
469,Cory Joseph,2022,RS,DET,3288,1600,-0.5988208919160033,-0.288587223560728,-0.8874081154767313,0.3439380032308439,0.4164924783211845,0.7604304815520284,-0.3972047300095166,-0.1260154983306293,-0.5232202283401459,1.799029928863713,1.799029928863713,0.0,-1.1760563973612082,0.1994992275068334,-0.9765571698543748,-1.030687329206694,3.5,2.6,1.1,2.0,10.0,0.2,2023.0
472,Frank Kaminsky,2022,RS,PHO,398,181,-1.071635714433097,9.012160183339338,7.940524468906242,-6.288389785287012,6.733473764805359,0.4450839795183477,-2.263730685877023,8.96686831407559,6.703137628198568,0.8715281789533483,0.8715281789533483,0.0,-3.3374144535192984,8.213301754450912,4.8758873009316135,-0.164176827066781,1.0,0.5,0.75,3.0,4.0,0.75,2023.0
474,Luke Kennard,2022,RS,LAC,3940,1919,1.3927054125518739,-1.4461671181701032,-0.0534617056182285,1.5787795793789767,2.8717274286668633,4.4505070080458395,1.5391149715813108,-0.6674534279790265,0.8716615436022843,3.529662023109957,3.529662023109957,0.0,0.9179379417007834,-0.6001383305089568,0.3177996111918265,-0.4572179490502604,8.27272727272727,0.6363636363636359,3.2727272727272703,7.0,11.0,0.6363636363636359,2023.0
475,Braxton Key,2022,RS,DET,407,191,-4.047414899353103,5.657464666974355,1.610049767621252,4.543231227084419,3.56294328570098,8.106174512785401,-2.437175837476082,5.599961888493519,3.162786051017437,0.580907666052523,0.580907666052523,0.0,-2.65675101220662,5.012994130573284,2.356243118366664,0.8187300850087299,2.0,0.0,0.5,0.0,2.0,0.0,2023.0
476,Braxton Key,2022,RS,PHI,14,6,-10.556252568765581,3.845768825034578,-6.710483743731,-25.44239493364913,15.747912093481851,-9.694482840167275,-14.42008785168019,6.461450328652479,-7.958637523027711,-0.0170695563523322,-0.0170695563523322,0.0,-10.428958774624961,3.008180336264332,-7.420778438360625,7.055063961737482,2.0,0.0,0.5,0.0,2.0,0.0,2023.0
479,Corey Kispert,2022,RS,WAS,3697,1801,-0.910077803784546,-2.0238810798951383,-2.9339588836796837,4.009723680369315,-1.999384782256949,2.0103388981123658,0.07809704987732599,-2.11489417954881,-2.036797129671484,0.650804965110327,0.650804965110327,0.0,-0.6231025550686151,-2.3645228969442216,-2.987625452012837,-0.6921633365893985,5.33333333333333,2.0,2.3333333333333304,1.0,3.0,0.33333333333333304,2023.0
481,Maxi Kleber,2022,RS,DAL,2913,1450,-2.9051034793304717,2.7297875914220486,-0.1753158879084227,-2.1534009116617234,3.158602446372535,1.005201534710812,-2.937915960476073,2.946204130291549,0.0082881698154762,2.0318084242316203,2.0318084242316203,0.0,-2.202042028889294,2.6488437772876487,0.4468017483983555,-0.4286008571233775,5.2,0.8,4.1,6.0,10.0,0.6,2023.0
483,Nathan Knight,2022,RS,MIN,579,267,0.2153882932475542,0.7580736556716656,0.9734619489192198,-3.6109641880930936,5.258495939619214,1.64753175152612,-0.6209969197267224,1.7011330813310581,1.080136161604336,0.5250543676762844,0.5250543676762844,0.0,-0.3375779644180921,-0.0205147988983021,-0.3580927633163942,0.6325377348710051,0.6,0.0,1.0,2.0,5.0,0.4,2023.0
485,Kevin Knox II,2022,RS,ATL,247,111,-2.751185976694195,-7.239226963007335,-9.990412939701528,-5.255424586467167,-2.610638044871276,-7.866062631338442,-3.530359319648785,-6.728945828519871,-10.25930514816866,-0.4292443063074985,-0.4292443063074985,0.0,-2.6385910678279703,-7.449812098988388,-10.08840316681636,0.9349269207256344,1.75,0.125,1.0,1.0,8.0,0.125,2023.0
486,Kevin Knox II,2022,RS,NYK,229,111,-1.288551213063947,-5.495594290702613,-6.784145503766558,-8.399557843959691,-6.023143424227349,-14.422701268187039,-2.8089374738218447,-5.9242334784287385,-8.733170952250584,-0.3387748871766857,-0.3387748871766857,0.0,-1.1575617632418609,-7.2328989485244835,-8.390460711766345,-0.0192564846096527,1.75,0.125,1.0,1.0,8.0,0.125,2023.0
488,John Konchar,2022,RS,MEM,2738,1292,0.9355790176090272,0.3636434036467249,1.299222421255752,-1.267430841816678,1.846284368213333,0.5788535263966545,0.5007773133195468,0.6471875853620062,1.147964898681553,2.556647526191886,2.556647526191886,0.0,0.4567115753859488,1.0068915437481751,1.4636031191341239,-0.4984368379461048,7.36363636363636,1.09090909090909,5.09090909090909,7.0,11.0,0.6363636363636359,2023.0
490,Furkan Korkmaz,2022,RS,PHI,2926,1414,-0.9047850354559944,-1.147110887823611,-2.051895923279606,-1.210574697546757,-0.1327937887112619,-1.3433684862580189,-1.0457250706390249,-1.0150838927411379,-2.060808963380163,0.4962926815955161,0.4962926815955161,0.0,-1.306144557212602,-1.5891074763209132,-2.8952520335335135,-0.1821148790468624,1.0,0.666666666666667,1.0,2.0,3.0,0.666666666666667,2023.0
492,Luke Kornet,2022,RS,BOS,178,85,3.4954866322632636,5.472409995768013,8.967896628031275,8.928183107610465,-3.0309871268153636,5.897195980795102,4.780924223049287,3.8228358007108016,8.603760023760087,0.4872729263814052,0.4872729263814052,0.0,4.4243256899044034,4.1235208594367485,8.547846549341154,-1.036952468501191,2.28571428571429,1.42857142857143,3.0,4.0,7.0,0.5714285714285711,2023.0
493,Luke Kornet,2022,RS,CLE,37,15,-2.320706166938695,-4.1623739721338255,-6.48308013907252,12.92653124265083,19.2125410893179,32.139072331968734,0.6838271930613599,0.3947232282766262,1.078550421337986,0.0296312317207687,0.0296312317207687,0.0,-5.245276892920044,-3.75174063943464,-8.997017532354684,1.1308738192842749,2.28571428571429,1.42857142857143,3.0,4.0,7.0,0.5714285714285711,2023.0
494,Luke Kornet,2022,RS,MIL,6,3,-10.80262413173652,-35.60928068828417,-46.41190482002069,-39.68620867768943,3.753162883414955,-35.93304579427448,-17.57711689224189,-29.512527105750042,-47.089643997991935,-0.0675959573464977,-0.0675959573464977,0.0,-11.39337114772498,-21.85870668845572,-33.2520778361807,-0.3982973562299116,2.28571428571429,1.42857142857143,3.0,4.0,7.0,0.5714285714285711,2023.0
495,Vit Krejci,2022,RS,OKC,1452,690,-3.0127457577543013,-2.8198819530590713,-5.832627710813372,-1.862016076450479,-2.816223636766098,-4.678239713216576,-2.886735393263637,-2.967887107961067,-5.8546225012247035,-1.0880433170719899,-1.0880433170719899,0.0,-4.09911990887558,-2.289051289663836,-6.388171198539416,-0.4485055778358563,1.6,0.2,0.4,3.0,5.0,0.6,2023.0
498,Jonathan Kuminga,2022,RS,GSW,2464,1185,-2.19270056951193,-1.84014952670963,-4.03285009622156,-1.63194845539567,-1.9047919015961607,-3.536740356991831,-2.2250456365130717,-2.0449337130120666,-4.269979349525139,-0.9212150698404707,-0.9212150698404707,0.0,-1.6811270664699918,-1.8410987900654878,-3.52222585653548,0.2454274602535369,4.875,0.625,1.875,3.0,8.0,0.375,2023.0
499,Kyle Kuzma,2022,RS,WAS,4543,2204,-1.7259329832106731,-0.136986108120336,-1.862919091331009,-1.4679955437151282,-2.5030043125850354,-3.970999856300163,-1.7548563394769958,-0.6122803100408278,-2.367136649517823,0.4307016062150357,0.4307016062150357,0.0,-1.354580875466907,-0.95329363486011,-2.307874510327017,0.0416063553712365,17.181818181818198,2.09090909090909,7.36363636363636,5.0,11.0,0.45454545454545503,2023.0
500,Anthony Lamb,2022,RS,SAS,18,8,-7.9478697559123495,0.954958672745898,-6.992911083166452,-0.5292359632774525,16.24932512773159,15.72008916445414,-6.806764252675919,4.262697341177413,-2.544066911498505,0.0008322246530909,0.0008322246530909,0.0,-2.453992759824832,-0.6689411059207975,-3.1229338657456296,-0.9889016818856388,7.33333333333333,1.33333333333333,3.3333333333333304,1.0,3.0,0.33333333333333304,2023.0
503,Jock Landale,2022,RS,SAS,1268,589,-0.1739147175072273,-1.6831409812719988,-1.857055698779226,-2.0876883279617493,-0.2537338796064327,-2.341422207568181,-0.5818421609124993,-1.4699166757451392,-2.0517588366576383,0.2105635100041642,0.2105635100041642,0.0,-0.6735935012283502,-2.5752291173443185,-3.248822618572668,0.3510585281412913,7.90909090909091,1.0,4.36363636363636,8.0,11.0,0.7272727272727271,2023.0
504,Romeo Langford,2022,RS,BOS,1497,728,-1.3522412218608273,0.3762233555514805,-0.9760178663093466,-5.092756297606408,1.4521082635194362,-3.640648034086971,-2.229368702131434,0.57588560176893,-1.6534831003625041,0.4050007238554175,0.4050007238554175,0.0,-1.9175135036186868,-0.0765914136639343,-1.994104917282621,-0.5582939916946706,4.33333333333333,0.5,2.1666666666666696,2.0,6.0,0.33333333333333304,2023.0
505,Romeo Langford,2022,RS,SAS,94,43,-3.5775139838085868,2.1295203627777557,-1.447993621030831,-4.782002414866472,9.401111125614005,4.619108710747533,-4.0330903592936425,3.7660993614376266,-0.2669909978560163,0.0542604311861042,0.0542604311861042,0.0,-5.141965468456104,1.1663351437298,-3.9756303247263034,-0.3915946037157898,4.33333333333333,0.5,2.1666666666666696,2.0,6.0,0.33333333333333304,2023.0
507,Zach LaVine,2022,RS,CHI,4819,2328,2.9286683504754865,-2.5430185364820117,0.3856498139934743,0.9013753610469826,-1.5813388275265792,-0.6799634664795964,2.6422972041645227,-2.482140233183997,0.1601569709805255,3.4624415106591164,3.4624415106591164,0.0,2.5488704908176936,-2.5654400660374095,-0.0165695752197141,0.1711412739745917,22.0,4.11111111111111,3.77777777777778,5.0,9.0,0.555555555555556,2023.0
510,Damion Lee,2022,RS,GSW,2611,1256,-2.018019794335166,0.2072453242857774,-1.8107744700493893,-1.7623159409173468,-0.7778415208027978,-2.540157461720145,-2.097507726263407,-0.0460984726188854,-2.143606198882292,0.38590497205561103,0.38590497205561103,0.0,-1.853719974508212,0.3089341729989661,-1.544785801509245,-0.6894377093185713,6.27272727272727,1.09090909090909,2.45454545454545,8.0,11.0,0.7272727272727271,2023.0
512,Alex Len,2022,RS,SAC,1327,620,-4.627207851983731,-1.385822411553785,-6.013030263537518,-0.7749989900166294,-0.9131047804629452,-1.6881037704795752,-4.081485620989819,-1.285341504804893,-5.366827125794714,-0.8309832690232093,-0.8309832690232093,0.0,-4.8279814301980934,-1.0648325720399208,-5.892814002238015,0.3887742036392251,0.33333333333333304,0.0,0.666666666666667,2.0,3.0,0.666666666666667,2023.0
513,Caris LeVert,2022,RS,CLE,1145,567,-0.7823432797404476,-0.8310622417154365,-1.613405521455884,0.3782269369408923,-5.286681677217484,-4.90845474027659,-0.5734255336701817,-1.8429133772531718,-2.4163389109233533,0.0959048245217261,0.0959048245217261,0.0,-1.6303259261927119,-1.12780165868014,-2.7581275848728515,-0.6400650377061551,14.090909090909099,5.81818181818182,5.0,8.0,11.0,0.7272727272727271,2023.0
514,Caris LeVert,2022,RS,IND,2488,1214,1.340338541982132,-1.667237449159244,-0.326898907177112,2.757593047026873,-2.161750150148233,0.59584289687864,1.698168608698058,-1.833655304588254,-0.1354866958901961,1.6102758296782032,1.6102758296782032,0.0,1.372102521269662,-1.799499769338702,-0.4273972480690404,-0.562497808516452,14.090909090909099,5.81818181818182,5.0,8.0,11.0,0.7272727272727271,2023.0
517,Damian Lillard,2022,RS,POR,2186,1056,4.241353743308688,-1.693415572153574,2.5479381711551143,2.1042983200007743,-1.103867094292406,1.000431225708368,4.1510019638705264,-1.6201617984241203,2.530840165446405,2.8664095611193563,2.8664095611193563,0.0,4.6893926861331385,-2.1637732273378067,2.5256194587953322,0.7467257978102781,28.571428571428598,5.14285714285714,4.71428571428571,6.0,7.0,0.857142857142857,2023.0
518,Nassir Little,2022,RS,POR,2232,1088,-0.2779464861997112,0.9494846713947156,0.6715381851950045,1.194230035607897,1.923305774203414,3.1175358098113106,0.0377075614855997,1.2757297453233059,1.313437306808906,2.249052743259837,2.249052743259837,0.0,0.1683858134056489,0.5615402333816399,0.7299260467872888,-0.2904650239649429,6.09090909090909,1.09090909090909,2.45454545454545,8.0,11.0,0.7272727272727271,2023.0
519,Isaiah Livers,2022,RS,DET,784,383,-1.5888774899089932,-1.0997151933533797,-2.688592683262373,3.718548691972775,-1.374892727275368,2.3436559646974056,-0.5559707528825918,-1.1997470928329228,-1.755717845715515,0.19360667290628303,0.19360667290628303,0.0,-2.444329051836971,-1.2974071081234757,-3.741736159960447,-0.3513533243864911,5.6,0.5,2.4,2.0,10.0,0.2,2023.0
521,Kevon Looney,2022,RS,GSW,3596,1732,-1.4320995575300168,2.846921504367485,1.414821946837468,3.7315258362194625,-1.61445405445508,2.117071781764383,-0.4467835248459259,1.986228155128067,1.539444630282141,3.7636788412480118,3.7636788412480118,0.0,-1.010023605417671,2.7696567390756393,1.759633133657968,-0.7059875572273792,6.36363636363636,3.2727272727272703,6.63636363636364,4.0,11.0,0.36363636363636404,2023.0
523,Brook Lopez,2022,RS,MIL,637,298,-1.47568003828304,5.840969324582553,4.365289286299513,-2.2485765150216612,-0.6862913339631619,-2.9348678489848234,-1.770925876485096,4.8463386782415485,3.075412801756453,0.8872531828855459,0.8872531828855459,0.0,-1.7488994667406008,4.093931396108951,2.3450319293683504,0.1761100836000243,15.4545454545455,0.9090909090909091,6.72727272727273,10.0,11.0,0.9090909090909091,2023.0
524,Robin Lopez,2022,RS,ORL,1272,612,-2.8663223207411717,-2.421922915687559,-5.288245236428732,-1.411928289709329,-0.6206133101601502,-2.03254159986948,-2.6378076613149304,-2.172185995367445,-4.809993656682375,-0.6382992059049635,-0.6382992059049635,0.0,-4.473422347340615,-2.5919760026711183,-7.0653983500117326,-0.7646402129662118,3.5714285714285694,0.42857142857142894,1.57142857142857,6.0,7.0,0.857142857142857,2023.0
527,Kevin Love,2022,RS,CLE,3468,1665,2.6360528479831995,0.6632438527333867,3.2992967007165865,-1.5713282997078402,-0.8833662985150315,-2.454694598222872,1.9294665570903269,0.3422521290645558,2.271718686154883,4.3130177680766,4.3130177680766,0.0,1.883288353998084,0.108542732609772,1.991831086607857,1.1053906005598608,12.272727272727302,2.54545454545455,7.72727272727273,8.0,11.0,0.7272727272727271,2023.0
529,Kyle Lowry,2022,RS,MIA,4366,2133,2.43962160822965,0.5672565166837346,3.0068781249133836,0.4412565499846674,1.767465693110345,2.2087222430950115,2.145871607816392,0.8165689605703195,2.9624405683867114,6.278764503935712,6.278764503935712,0.0,2.4774892251129903,1.3393823912688732,3.8168716163818632,0.9999859434414892,13.3636363636364,5.81818181818182,4.454545454545451,4.0,11.0,0.36363636363636404,2023.0
533,Trey Lyles,2022,RS,DET,2073,990,-0.9387332929387338,-1.4099873001172798,-2.3487205930560133,0.0711625336768616,-2.3371725094153457,-2.266009975738484,-0.68997600821357,-1.650848554818579,-2.340824563032149,0.2075263485933701,0.2075263485933701,0.0,-0.6737222025307421,-1.588650399098456,-2.262372601629198,0.4125721986969192,7.5,1.0,2.875,4.0,8.0,0.5,2023.0
534,Trey Lyles,2022,RS,SAC,1155,547,-0.0092975532089041,-1.458768172816208,-1.4680657260251118,-0.4508516780117141,-0.7686193425276657,-1.21947102053938,-0.0781111270461896,-1.3609153157265592,-1.439026442772749,0.3643038024264478,0.3643038024264478,0.0,-0.7582197861484841,-2.084039807826641,-2.842259593975125,-0.4269206203106255,7.5,1.0,2.875,4.0,8.0,0.5,2023.0
535,Theo Maledon,2022,RS,OKC,1901,908,-3.126221362394404,-0.6418878735900613,-3.768109235984465,-2.253593290656234,-3.078406407453423,-5.331999698109657,-3.0184596695405,-1.1685486441235922,-4.187008313664092,-0.6667572514632012,-0.6667572514632012,0.0,-3.33676093689399,-1.081351353818472,-4.418112290712462,0.1572020383458173,4.09090909090909,2.2727272727272703,1.72727272727273,3.0,11.0,0.272727272727273,2023.0
536,Sandro Mamukelashvili,2022,RS,MIL,852,407,-0.5416267043202694,-6.915933026919568,-7.457559731239837,-5.626544016881279,-6.146939243103668,-11.773483259984948,-1.6533920075495838,-7.169896974535459,-8.823288982085042,-1.2563587896462258,-1.2563587896462258,0.0,-1.5717854331516299,-6.912317704404062,-8.484103137555692,-0.3780988837614614,0.666666666666667,0.0,1.0,2.0,3.0,0.666666666666667,2023.0
537,Terance Mann,2022,RS,LAC,4771,2317,-0.2922103355173555,0.2243111737807955,-0.0678991617365601,0.4281950573681149,2.310361912434899,2.738556969803013,-0.1381220122977062,0.6471638393216974,0.5090418270239911,3.818417476505554,3.818417476505554,0.0,-0.6945563275490813,1.021116350881595,0.3265600233325142,-0.8878550586501426,6.75,1.33333333333333,2.9166666666666696,7.0,12.0,0.583333333333333,2023.0
538,Tre Mann,2022,RS,OKC,2862,1367,-2.031328994477529,-1.3185537150098119,-3.349882709487342,-2.991288189067325,-1.5188336597895342,-4.510121848856858,-2.233975542321788,-1.432108524149583,-3.666084066471371,-0.63752549839661,-0.63752549839661,0.0,-3.189471316682095,-1.568256823026192,-4.757728139708287,-0.2177634984845696,11.6363636363636,2.54545454545455,3.3636363636363598,4.0,11.0,0.36363636363636404,2023.0
540,Boban Marjanovic,2022,RS,DAL,265,128,-3.272554769053337,-0.9998281019867228,-4.27238287104006,-1.4330709369608832,7.174391480631432,5.7413205436705494,-3.1249290795175515,0.5685643701313203,-2.556364709386232,0.0126733567506664,0.0126733567506664,0.0,-3.836988767941714,0.0215543885700083,-3.815434379371705,0.2205431593000032,1.25,0.25,1.0,1.0,4.0,0.25,2023.0
541,Lauri Markkanen,2022,RS,CLE,3823,1878,0.8452387824199886,-0.43370908072279496,0.4115297016971936,4.387483942738519,-2.2926966032070943,2.094787339531425,1.642029500496541,-0.8889509675649214,0.7530785329316192,3.351907280596418,3.351907280596418,0.0,1.218625680004584,-0.0403949051049601,1.178230774899624,-0.1366653482181512,22.6923076923077,2.46153846153846,8.76923076923077,10.0,13.0,0.7692307692307689,2023.0
543,Naji Marshall,2022,RS,NOP,1562,735,-1.172631943829209,0.3901160445729469,-0.7825158992562621,-3.85059971819426,1.322781731885188,-2.527817986309072,-1.796517576369188,0.6202586420578714,-1.1762589343113172,0.5954634401416949,0.5954634401416949,0.0,-1.991501240216811,-0.2499977668472753,-2.241499007064086,0.9006914702953743,7.63636363636364,1.45454545454545,3.18181818181818,6.0,11.0,0.545454545454545,2023.0
545,Caleb Martin,2022,RS,MIA,2824,1372,-0.5824002515263859,2.9269521319179046,2.344551880391519,2.2306845221992107,0.7680777863969444,2.998762308596155,-0.0608577446174739,2.596335991338922,2.5354782467214494,3.690023806586709,3.690023806586709,0.0,-0.0319436786960662,2.695470169660526,2.6635264909644603,-0.26438279184999003,8.1,1.5,4.5,4.0,10.0,0.4,2023.0
546,Cody Martin,2022,RS,CHA,3908,1866,0.0697179392869914,1.515647840927453,1.585365780214444,1.337645265495792,-1.765387689287235,-0.4277424237914438,0.3198418259058478,0.9464651494663884,1.2663069753722358,3.793804589039835,3.793804589039835,0.0,0.7001896635592386,1.42125994205068,2.121449605609919,-0.7807668231226291,0.0,0.0,0.0,1.0,1.0,1.0,2023.0
549,Kenyon Martin Jr.,2022,RS,HOU,3533,1656,-0.5838580768101447,-2.801899483842363,-3.3857575606525083,1.2065666363969498,-2.31469298588104,-1.10812634948409,-0.2073219743766955,-2.795675647190507,-3.0029976215672014,-0.2128678510879865,-0.2128678510879865,0.0,-1.127401770844068,-4.104166281361533,-5.231568052205601,-0.4152588461841119,11.416666666666698,1.6666666666666698,4.83333333333333,2.0,12.0,0.166666666666667,2023.0
550,Garrison Mathews,2022,RS,HOU,3655,1712,0.5443576449468827,3.024835339741502,3.5691929846883848,2.887922987660942,-3.389490162737193,-0.5015671750762514,1.089276874483114,1.947772444151194,3.037049318634308,5.080271235280722,5.080271235280722,0.0,0.7276448917948893,1.3840099704419708,2.1116548622368603,0.5045131743371293,4.16666666666667,0.4166666666666671,0.833333333333333,2.0,12.0,0.166666666666667,2023.0
